,accuracy,val_accuracy,loss,val_loss
87,0.963760256767273,0.9382534027099609,0.09768415242433548,0.19687765836715698
88,0.9681472182273865,0.9454758167266846,0.0852203518152237,0.17607899010181427
89,0.9645105004310608,0.9434921741485596,0.09853110462427139,0.18011169135570526
90,0.9666594862937927,0.9398809671401978,0.08998612314462662,0.1891624480485916
91,0.9688720107078552,0.9453232288360596,0.08256175369024277,0.17007961869239807
92,0.9683379530906677,0.9488326907157898,0.08539620041847229,0.1594039499759674
93,0.9657566547393799,0.9436447620391846,0.09027005732059479,0.17958039045333862
94,0.9692153334617615,0.9308784008026123,0.08212347328662872,0.2046503871679306
95,0.9769337177276611,0.9454249739646912,0.06263525784015656,0.174932599067688
96,0.9784723520278931,0.9513758420944214,0.05698621645569801,0.15607431530952454
97,0.9807993173599243,0.9463404417037964,0.053263697773218155,0.18365789949893951
98,0.9786630868911743,0.9452723860740662,0.057784806936979294,0.19774547219276428
99,0.9795531630516052,0.9518336057662964,0.055785395205020905,0.18010061979293823
100,0.9792352914810181,0.9526982307434082,0.05569765716791153,0.15992572903633118
101,0.9786884784698486,0.9499008059501648,0.05655074119567871,0.18503479659557343
102,0.9814605116844177,0.9521896243095398,0.0517258383333683,0.1730143427848816
103,0.9806467294692993,0.945374071598053,0.051428720355033875,0.209918811917305
104,0.9806848764419556,0.9480698108673096,0.05188130587339401,0.19981609284877777
105,0.9806340336799622,0.9406947493553162,0.05137811601161957,0.23124507069587708
106,0.9806721806526184,0.9495956301689148,0.05180554464459419,0.1928521990776062
107,0.9812570810317993,0.9509180784225464,0.04994352534413338,0.18763861060142517
108,0.9760690927505493,0.9259956479072571,0.06442104279994965,0.2981191575527191
109,0.9819691777229309,0.9504603147506714,0.047114837914705276,0.18152952194213867
110,0.9796549081802368,0.9505620002746582,0.054135944694280624,0.18774613738059998
111,0.9817911386489868,0.9468491077423096,0.04852021485567093,0.20144391059875488
112,0.9805449843406677,0.9507145881652832,0.05104323849081993,0.19283811748027802
113,0.9830881357192993,0.948578417301178,0.04458900913596153,0.1950962245464325
114,0.9809646010398865,0.9297085404396057,0.05103437975049019,0.2736058533191681
115,0.9856312870979309,0.9508163332939148,0.03907747566699982,0.1976638287305832
116,0.9882634282112122,0.9423732161521912,0.032687749713659286,0.24413079023361206
117,0.9881362318992615,0.9501551389694214,0.031854841858148575,0.2089402973651886
118,0.9882252812385559,0.9518844485282898,0.03256615623831749,0.1945330798625946
119,0.9881235361099243,0.946289598941803,0.03201352804899216,0.23566880822181702
120,0.9886957406997681,0.9442042708396912,0.030999457463622093,0.25690871477127075
121,0.989013671875,0.9489852786064148,0.029671231284737587,0.2234622985124588
122,0.9892044067382812,0.9503585696220398,0.02923095040023327,0.22330866754055023
123,0.9880980849266052,0.9536137580871582,0.03127395734190941,0.20802326500415802
124,0.9891916513442993,0.9489344358444214,0.029214512556791306,0.23744915425777435
125,0.9894078373908997,0.9510197639465332,0.02804393880069256,0.22559286653995514
126,0.9878692030906677,0.948578417301178,0.03201069310307503,0.23619352281093597
